pogogyne floribunda,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
pogogyne nudiuscula,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pogogyne serpylloides,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pogogyne ziziphoroides,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
pogonia,AL-AR-CT-DE-DC-FL-GA-IL-IN-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
pogonia ophioglossoides,AL-AR-CT-DE-DC-FL-GA-IL-IN-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
poitea,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poitea florida,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poitea paucifolia,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poitea punicea,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polanisia,AL-AZ-AR-CA-CO-CT-FL-GA-ID-IL-IN-IA-KS-KY-LA-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-ND-OH-OK-OR-PA-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-MB-ON-QC-SK,AL,,AZ,AR,CA,CO,CT,,,FL,GA,,ID,IL,IN,IA,KS,KY,LA,,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,,ND,OH,OK,OR,PA,,,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
polanisia dodecandra,AL-AZ-AR-CA-CO-CT-GA-ID-IL-IN-IA-KS-KY-LA-MD-MA-MI-MN-MO-MT-NE-NV-NH-NJ-NM-NY-ND-OH-OK-OR-PA-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-MB-ON-QC-SK,AL,,AZ,AR,CA,CO,CT,,,,GA,,ID,IL,IN,IA,KS,KY,LA,,MD,MA,MI,MN,,MO,MT,NE,NV,NH,NJ,NM,NY,,ND,OH,OK,OR,PA,,,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
polanisia dodecandra ssp. dodecandra,AL-AZ-AR-CA-CO-CT-GA-ID-IL-IN-IA-KS-KY-LA-MD-MA-MI-MN-MO-MT-NE-NV-NH-NJ-NM-NY-ND-OH-OK-OR-PA-SD-TN-TX-UT-VT-VA-WV-WI-WY-AB-MB-ON-QC-SK,AL,,AZ,AR,CA,CO,CT,,,,GA,,ID,IL,IN,IA,KS,KY,LA,,MD,MA,MI,MN,,MO,MT,NE,NV,NH,NJ,NM,NY,,ND,OH,OK,OR,PA,,,SD,TN,TX,UT,VT,VA,,WV,WI,WY
polanisia dodecandra ssp. riograndensis,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polanisia dodecandra ssp. trachysperma,AL-AZ-AR-CA-CO-CT-ID-IL-IN-IA-KS-KY-LA-MD-MA-MI-MN-MO-MT-NE-NV-NM-ND-OH-OK-OR-PA-SD-TX-UT-VA-WA-WV-WI-WY-AB-MB-SK,AL,,AZ,AR,CA,CO,CT,,,,,,ID,IL,IN,IA,KS,KY,LA,,MD,MA,MI,MN,,MO,MT,NE,NV,,,NM,,,ND,OH,OK,OR,PA,,,SD,,TX,UT,,VA,WA,WV,WI,WY
polanisia erosa,AR-LA-OK-TX,AL,,,AR,,,,,,,,,,,,,,,LA,,,,,,,,,,,,,,,,,,OK,,,,,,,TX,,,,,,,
polanisia erosa ssp. breviglandulosa,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polanisia erosa ssp. erosa,AR-LA-OK-TX,AL,,,AR,,,,,,,,,,,,,,,LA,,,,,,,,,,,,,,,,,,OK,,,,,,,TX,,,,,,,
polanisia jamesii,CO-IL-IA-KS-MN-NE-NM-OH-OK-SD-TX-WI,AL,,,,,CO,,,,,,,,IL,,IA,KS,,,,,,,MN,,,,NE,,,,NM,,,,OH,OK,,,,,SD,,TX,,,,,,WI,
polanisia tenuifolia,AL-FL-GA-MS,AL,,,,,,,,,FL,GA,,,,,,,,,,,,,,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
polanisia uniglandulosa,NM-TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
polemonium,AL-AK-AZ-AR-CA-CO-CT-DE-DC-GA-ID-IL-IN-IA-KS-KY-ME-MD-MA-MI-MN-MS-MO-MT-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-NB-NT-ON-QC-YT-GL,AL,AK,AZ,AR,CA,CO,CT,DE,DC,,GA,,ID,IL,IN,IA,KS,KY,,ME,MD,MA,MI,MN,MS,MO,MT,,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
polemonium acutiflorum,AK-AB-BC-NT-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium boreale,AK-BC-NT-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium boreale ssp. boreale,AK-BC-NT-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium boreale ssp. macranthum,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium brandegeei,CO-NM-SD-UT-WY,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,SD,,,UT,,,,,,WY
polemonium caeruleum,ME-MI-MN-NH-NJ-NY-OH-PA-VT-WI-QC,AL,,,,,,,,,,,,,,,,,,,ME,,,MI,MN,,,,,,NH,NJ,,NY,,,OH,,,PA,,,,,,,VT,,,,WI,
polemonium californicum,CA-ID-NV-OR-WA,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,
polemonium carneum,CA-OR-WA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
polemonium chartaceum,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
polemonium confertum,CO,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium cuspidatum,ME,AL,,,,,,,,,,,,,,,,,,,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium elegans,WA-BC,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
polemonium eximium,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium foliosissimum,AZ-CO-ID-NV-NM-UT-WY,AL,,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,NM,,,,,,,,,,,,,UT,,,,,,WY
polemonium foliosissimum var. alpinum,ID-NV-UT-WY,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,WY
polemonium foliosissimum var. flavum,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
polemonium foliosissimum var. foliosissimum,AZ-CO-NM-UT,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,UT,,,,,,
polemonium foliosissimum var. molle,CO-NM-UT,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,UT,,,,,,
polemonium longii,PA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA,,,,,,,,,,,,
polemonium micranthum,CA-ID-MA-MT-NV-ND-OR-PA-UT-WA-WY-BC,AL,,,,CA,,,,,,,,ID,,,,,,,,,MA,,,,,MT,,NV,,,,,,ND,,,OR,PA,,,,,,UT,,,WA,,,WY
polemonium nevadense,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
polemonium occidentale,CA-CO-ID-MN-MT-NV-OR-UT-WA-WI-WY-AB-BC,AL,,,,CA,CO,,,,,,,ID,,,,,,,,,,,MN,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,WI,WY
polemonium occidentale ssp. lacustre,MN-WI,AL,,,,,,,,,,,,,,,,,,,,,,,MN,,,,,,,,,,,,,,,,,,,,,,,,,,WI,
polemonium occidentale ssp. occidentale,CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC,AL,,,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
polemonium pauciflorum,AZ-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polemonium pauciflorum ssp. hinckleyi,AZ-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polemonium pauciflorum ssp. pauciflorum,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polemonium pectinatum,WA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
polemonium pulcherrimum,AK-AZ-CA-CO-ID-MT-NV-NM-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,OR,,,,,,,UT,,,WA,,,WY
polemonium pulcherrimum ssp. delicatum,AZ-CO-NV-NM-UT-WY,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,NV,,,NM,,,,,,,,,,,,,UT,,,,,,WY
polemonium pulcherrimum ssp. lindleyi,AK-ID-WA-BC-NT-YT,AL,AK,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
polemonium pulcherrimum ssp. pulcherrimum,AK-CA-ID-MT-NV-OR-WA-WY-AB-BC-YT,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,WY
polemonium reptans,AL-AR-CT-DE-DC-GA-IL-IN-IA-KS-KY-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SD-TN-VT-VA-WV-WI-ON-QC,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,,,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,,SD,TN,,,VT,VA,,WV,WI,
polemonium reptans var. reptans,AL-AR-CT-DE-DC-GA-IL-IN-IA-KS-KY-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SD-TN-VT-VA-WV-WI-ON-QC,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,,,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,,SD,TN,,,VT,VA,,WV,WI,
polemonium reptans var. villosum,KY-OH,AL,,,,,,,,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,OH,,,,,,,,,,,,,,,
polemonium vanbruntiae,ME-MD-NJ-NY-PA-VT-WV-NB-QC,AL,,,,,,,,,,,,,,,,,,,ME,MD,,,,,,,,,,NJ,,NY,,,,,,PA,,,,,,,VT,,,WV,,
polemonium viscosum,AZ-CO-ID-MT-NV-NM-OR-UT-WA-WY-AB-BC,AL,,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,OR,,,,,,,UT,,,WA,,,WY
poliomintha,AZ-CA-CO-NM-TX-UT,AL,,AZ,,CA,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,UT,,,,,,
poliomintha glabrescens,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
poliomintha incana,AZ-CA-CO-NM-TX-UT,AL,,AZ,,CA,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,UT,,,,,,
polycarpaea,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarpaea corymbosa,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarpon,AL-CA-FL-GA-HI-OR-PA-SC-TX-BC,AL,,,,CA,,,,,FL,GA,HI,,,,,,,,,,,,,,,,,,,,,,,,,,OR,PA,,SC,,,TX,,,,,,,
polycarpon depressum,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarpon tetraphyllum,AL-CA-FL-GA-HI-OR-PA-SC-TX-BC,AL,,,,CA,,,,,FL,GA,HI,,,,,,,,,,,,,,,,,,,,,,,,,,OR,PA,,SC,,,TX,,,,,,,
polycarpon tetraphyllum ssp. alsinifolium,AL,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarpon tetraphyllum ssp. tetraphyllum,AL-CA-FL-GA-HI-OR-PA-SC-TX-BC,AL,,,,CA,,,,,FL,GA,HI,,,,,,,,,,,,,,,,,,,,,,,,,,OR,PA,,SC,,,TX,,,,,,,
polycnemum,IL-MD-NH-NY-BC-NS-ON,AL,,,,,,,,,,,,,IL,,,,,,,MD,,,,,,,,,NH,,,NY,,,,,,,,,,,,,,,,,,
polycnemum arvense,BC,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycnemum majus,IL-MD-NH-NY-NS-ON,AL,,,,,,,,,,,,,IL,,,,,,,MD,,,,,,,,,NH,,,NY,,,,,,,,,,,,,,,,,,
polyctenium,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
polyctenium fremontii,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
polyctenium fremontii var. bisulcatum,OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
polyctenium fremontii var. fremontii,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
polyctenium williamsiae,CA-NV-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
polygala,AL-AZ-AR-CA-CO-CT-DE-DC-FL-GA-HI-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WV-WI-WY-PR-VI-AB-BC-MB-NB-NF-NS-ON-PE-QC-SK,AL,,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,,WV,WI,WY
polygala acanthoclada,AZ-CA-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
polygala alba,AZ-CO-KS-MT-NE-NM-ND-OK-SD-TX-WY-AB-SK,AL,,AZ,,,CO,,,,,,,,,,,KS,,,,,,,,,,MT,NE,,,,NM,,,ND,,OK,,,,,SD,,TX,,,,,,,WY
polygala ambigua,AL-AR-CT-DE-DC-GA-IL-IN-KY-LA-ME-MD-MA-MI-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,,,KY,LA,ME,MD,MA,MI,,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
polygala balduinii,AL-FL-GA-MS-TX,AL,,,,,,,,,FL,GA,,,,,,,,,,,,,,MS,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala barbeyana,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
polygala boykinii,AL-FL-GA-LA-MS-TN,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,,,TN,,,,,,,,
polygala boykinii var. boykinii,AL-FL-GA-LA-MS-TN,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,,,TN,,,,,,,,
polygala boykinii var. sparsifolia,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala brevifolia,AL-FL-GA-MD-MS-NJ-NC-SC-VA,AL,,,,,,,,,FL,GA,,,,,,,,,,MD,,,,MS,,,,,,NJ,,,NC,,,,,,,SC,,,,,,VA,,,,
polygala californica,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
polygala chapmanii,AL-FL-GA-LA-MS,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala cornuta,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala cornuta var. cornuta,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala cornuta var. fishiae,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala cowellii,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala crenata,AL-FL-LA-MS-TX,AL,,,,,,,,,FL,,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala crucianelloides,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala cruciata,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KY-LA-ME-MD-MA-MI-MN-MS-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VA-WV-WI-ON,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,ME,MD,MA,MI,MN,MS,,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,,VA,,WV,WI,
polygala cruciata var. aquilonia,AL-CT-DE-DC-IL-IN-IA-ME-MD-MA-MI-MN-NH-NJ-NY-NC-OH-PA-RI-SC-TN-VA-WV-WI-ON,AL,,,,,,CT,DE,DC,,,,,IL,IN,IA,,,,ME,MD,MA,MI,MN,,,,,,NH,NJ,,NY,NC,,OH,,,PA,RI,SC,,TN,,,,VA,,WV,WI,
polygala cruciata var. cruciata,AL-AR-FL-GA-KY-LA-MD-MS-NC-OK-SC-TX-VA,AL,,,AR,,,,,,FL,GA,,,,,,,KY,LA,,MD,,,,MS,,,,,,,,,NC,,,OK,,,,SC,,,TX,,,VA,,,,
polygala curtissii,AL-DE-DC-GA-KY-MD-MS-NC-OH-PA-SC-TN-VA-WV,AL,,,,,,,DE,DC,,GA,,,,,,,KY,,,MD,,,,MS,,,,,,,,,NC,,OH,,,PA,,SC,,TN,,,,VA,,WV,,
polygala cymosa,AL-DE-FL-GA-LA-MD-MS-NC-SC,AL,,,,,,,DE,,FL,GA,,,,,,,,LA,,MD,,,,MS,,,,,,,,,NC,,,,,,,SC,,,,,,,,,,
polygala glandulosa,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala glochidiata,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala grandiflora,AL-FL-GA-LA-MS-NC-SC,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,,,,,,,,,
polygala grandiflora var. angustifolia,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala grandiflora var. grandiflora,AL-FL-GA-LA-MS-NC-SC,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,,,,,,,,,
polygala hecatantha,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala hemipterocarpa,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
polygala heterorhyncha,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
polygala hookeri,AL-FL-GA-LA-MS-NC-SC-TX,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,,TX,,,,,,,
polygala incarnata,AL-AR-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-MD-MI-MS-MO-NJ-NY-NC-OH-OK-PA-SC-TN-TX-VA-WI-ON,AL,,,AR,,,,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,,MD,,MI,,MS,MO,,,,,NJ,,NY,NC,,OH,OK,,PA,,SC,,TN,TX,,,VA,,,WI,
polygala intermontana,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
polygala leptocaulis,FL-LA-MS-TX,AL,,,,,,,,,FL,,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala leptostachys,AL-FL-GA-MS,AL,,,,,,,,,FL,GA,,,,,,,,,,,,,,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala lewtonii,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala lindheimeri,AZ-NM-OK-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,OK,,,,,,,TX,,,,,,,
polygala lindheimeri var. lindheimeri,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala lindheimeri var. parvifolia,AZ-NM-OK-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,OK,,,,,,,TX,,,,,,,
polygala longicaulis,AL-PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala lutea,AL-DE-FL-GA-LA-MD-MS-NJ-NY-NC-PA-SC-VA,AL,,,,,,,DE,,FL,GA,,,,,,,,LA,,MD,,,,MS,,,,,,NJ,,NY,NC,,,,,PA,,SC,,,,,,VA,,,,
polygala macradenia,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
polygala maravillasensis,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala mariana,AL-AR-DE-DC-FL-GA-KY-LA-MD-MS-NJ-NY-NC-SC-TN-TX-VA,AL,,,AR,,,,DE,DC,FL,GA,,,,,,,KY,LA,,MD,,,,MS,,,,,,NJ,,NY,NC,,,,,,,SC,,TN,TX,,,VA,,,,
polygala myrtifolia,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala nana,AL-AR-FL-GA-LA-MS-NC-SC-TN-TX,AL,,,AR,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,TN,TX,,,,,,,
polygala nitida,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala nitida var. goliadensis,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala nitida var. tamaulipana,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala nudata,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala nuttallii,AL-AR-CT-DE-FL-GA-KY-MD-MA-MS-NJ-NY-NC-PA-RI-SC-TN-VA,AL,,,AR,,,CT,DE,,FL,GA,,,,,,,KY,,,MD,MA,,,MS,,,,,,NJ,,NY,NC,,,,,PA,RI,SC,,TN,,,,VA,,,,
polygala obscura,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
polygala ovatifolia,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala palmeri,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
polygala paniculata,HI-MD-PR,AL,,,,,,,,,,,HI,,,,,,,,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polygala paucifolia,CT-DE-GA-IL-IN-KY-ME-MD-MA-MI-MN-NH-NJ-NY-NC-OH-PA-RI-SC-TN-VT-VA-WV-WI-AB-MB-NB-NF-ON-QC-SK,AL,,,,,,CT,DE,,,GA,,,IL,IN,,,KY,,ME,MD,MA,MI,MN,,,,,,NH,NJ,,NY,NC,,OH,,,PA,RI,SC,,TN,,,VT,VA,,WV,WI,
polygala penaea,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
